0,36061020800.0
1,36061020800.0
2,36061020800.0
3,36061020800.0
4,36061020800.0
5,36061020800.0
6,36061020800.0
7,36061020800.0
8,36061020800.0
9,36061020800.0
10,36061020800.0
11,36061020800.0
12,36061020800.0
13,36061020800.0
14,36061020800.0
15,36061020800.0
16,36061020800.0
17,36061020800.0
18,36061020800.0
19,36061020800.0
20,36061020800.0
21,36061020800.0
22,36061020800.0
23,36061020800.0
24,36061020800.0
25,36061020800.0
26,36061020800.0
27,36061020800.0
28,36061020800.0
29,36061020800.0
30,36061020800.0
31,36061020800.0
32,36061020800.0
33,36061020800.0
34,36061020800.0
35,36061020800.0
36,36061020800.0
37,36061020800.0
38,36061020800.0
39,36061020800.0
40,36061020800.0
41,36061020800.0
42,36061020800.0
43,36061020800.0
44,36061020800.0
45,36061020800.0
46,36061020800.0
47,36061020800.0
48,36061020800.0
49,36061020800.0
50,36061020800.0
51,36061020800.0
52,36061020800.0
53,36061020800.0
54,36061020800.0
55,36061020800.0
56,36061020800.0
57,36061020800.0
58,36061020800.0
59,36061020800.0
60,36061020800.0
61,36061020800.0
62,36061020800.0
63,36061020800.0
64,36061020800.0
65,36061020800.0
66,36061020800.0
67,36061020800.0
68,36061020800.0
69,36061020800.0
70,36061020800.0
71,36061020800.0
72,36061020800.0
73,36061020800.0
74,36061020800.0
75,36061020800.0
76,36061020800.0
77,36061020800.0
78,36061020800.0
79,36061020800.0
80,36061020800.0
81,36061020800.0
82,36061020800.0
83,36061020800.0
84,36061020800.0
85,36061020800.0
86,36061020800.0
87,36061020800.0
88,36061020800.0
89,36061020800.0
90,36061020800.0
91,36061020800.0
92,36061020800.0
93,36061020800.0
94,36061020800.0
95,36061020800.0
96,36061020800.0
97,36061020800.0
98,36061020800.0
99,36061020800.0
100,36061020800.0
101,36061020800.0
102,36061020800.0
103,36061020800.0
104,36061020800.0
105,36061020800.0
106,36061020800.0
107,36061020800.0
108,36061020800.0
109,36061020800.0
110,36047023100.0
111,36047023100.0
112,36047023100.0
113,36047023100.0
114,36047023100.0
115,36047023100.0
116,36047023100.0
117,36047023100.0
118,36047023100.0
119,36047023100.0
120,36047023100.0
121,36047023100.0
122,36047023100.0
123,36047023100.0
124,36047023100.0
125,36047023100.0
126,36047023100.0
127,36047023100.0
128,36047023100.0
129,36047023100.0
130,36047023100.0
131,36047023100.0
132,36047023100.0
133,36047023100.0
134,36047023100.0
135,36047023100.0
136,36047023100.0
137,36047023100.0
138,36047023100.0
139,36047023100.0
140,36047023100.0
141,36047023100.0
142,36047023100.0
143,36047023100.0
144,36047023100.0
145,36047023100.0
146,36047023100.0
147,36047023100.0
148,36047023100.0
149,36047023100.0
150,36047023100.0
151,36047023100.0
152,36047023100.0
153,36047023100.0
154,36047023100.0
155,36047023100.0
156,36047023100.0
157,36047023100.0
158,36047023100.0
159,36047023100.0
160,36047023100.0
161,36047023100.0
162,36047023100.0
163,36047023100.0
164,36047023100.0
165,36047023100.0
166,36047023100.0
167,36047023100.0
168,36047023100.0
169,36047023100.0
170,36047023100.0
171,36047023100.0
172,36047023100.0
173,36047023100.0
174,36047023100.0
175,36047023100.0
176,36047023100.0
177,36047023100.0
178,36047023100.0
179,36047023100.0
180,36047023100.0
181,36047023100.0
182,36047023100.0
183,36047023100.0
184,36047023100.0
185,36047023100.0
186,36047023100.0
187,36047023100.0
188,36047023100.0
189,36047023100.0
190,36047023100.0
191,36047023100.0
192,36047023100.0
193,36047023100.0
194,36047023100.0
195,36047023100.0
196,36061018400.0
197,36061018400.0
198,36061018400.0
199,36061018400.0
200,36061018400.0
201,36061018400.0
202,36061018400.0
203,36061018400.0
204,36061018400.0
205,36061018400.0
206,36061018400.0
207,36061018400.0
208,36061018400.0
209,36061018400.0
210,36061018400.0
211,36061018400.0
212,36061018400.0
213,36061018400.0
214,36061018400.0
215,36061018400.0
216,36061018400.0
217,36061018400.0
218,36061018400.0
219,36061018400.0
220,36061018400.0
221,36061018400.0
222,36061018400.0
223,36061018400.0
224,36061018400.0
225,36061018400.0
226,36061018400.0
227,36061018400.0
228,36061018400.0
229,36061018400.0
230,36061018400.0
231,36061018400.0
232,36061018400.0
233,36061018400.0
234,36061018400.0
235,36061018400.0
236,36061018400.0
237,36061018400.0
238,36061018400.0
239,36061018400.0
240,36061018400.0
241,36061018400.0
242,36061018400.0
243,36061018400.0
244,36061018400.0
245,36061018400.0
246,36061018400.0
247,36061018400.0
248,36061018400.0
249,36061018400.0
250,36061018400.0
251,36061018400.0
252,36061018400.0
253,36061018400.0
254,36061018400.0
255,36061018400.0
256,36061018400.0
257,36061007800.0
258,36061007800.0
259,36061007800.0
260,36061007800.0
261,36061007800.0
262,36061007800.0
263,36061007800.0
264,36061007800.0
265,36061007800.0
266,36061007800.0
267,36061007800.0
268,36061007800.0
269,36061007800.0
270,36061007800.0
271,36061007800.0
272,36061007800.0
273,36061007800.0
274,36061007800.0
275,36061007800.0
276,36061007800.0
277,36061007800.0
278,36061007800.0
279,36061007800.0
280,36061007800.0
281,36061007800.0
282,36061007800.0
283,36061007800.0
284,36061007800.0
285,36061007800.0
286,36061007800.0
287,36061007800.0
288,36061007800.0
289,36061007800.0
290,36061007800.0
291,36061007800.0
292,36061007800.0
293,36061007800.0
294,36061007800.0
295,36061007800.0
296,36061007800.0
297,36061007800.0
298,36061007800.0
299,36061007800.0
300,36061007800.0
301,36061007800.0
302,36061007800.0
303,36061007800.0
304,36061007800.0
305,36061007800.0
306,36061007800.0
307,36061007800.0
308,36061007800.0
309,36061007800.0
310,36061007800.0
311,36061007800.0
312,36061007800.0
313,36061007800.0
314,36061007800.0
315,36061007800.0
316,36061007800.0
317,36061007800.0
318,36061007800.0
319,36061007800.0
320,36061007800.0
321,36061007800.0
322,36061007800.0
323,36061007800.0
324,36061007800.0
325,36061007800.0
326,36061007800.0
327,36061007800.0
328,36061007800.0
329,36061007800.0
330,36061007800.0
331,36061007800.0
332,36061007800.0
333,36061007800.0
334,36061007800.0
335,36061007800.0
336,36061007800.0
337,36061007800.0
338,36061007800.0
339,36061007800.0
340,36061007800.0
341,36061007800.0
342,36061007800.0
343,36061007800.0
344,36061007800.0
345,36061007800.0
346,36061007800.0
347,36061007800.0
348,36061007800.0
349,36061007800.0
350,36061007800.0
351,36061007800.0
352,36061007800.0
353,36061007800.0
354,36061007800.0
355,36061007800.0
356,36061007800.0
357,36061007800.0
358,36061007800.0
359,36061007800.0
360,36061007800.0
361,36061007800.0
362,36061007800.0
363,36061007800.0
364,36061007800.0
365,36061007800.0
366,36061007800.0
367,36061007800.0
368,36061007800.0
369,36061007800.0
370,36061007800.0
371,36061007800.0
372,36061007800.0
373,36061007800.0
374,36061007800.0
375,36061007800.0
376,36061007800.0
377,36061007800.0
378,36061007800.0
379,36061007800.0
380,36061007800.0
381,36061007800.0
382,36061007800.0
383,36061007800.0
384,36061007800.0
385,36061007800.0
386,36061007800.0
387,36061007800.0
388,36061007800.0
389,36061007800.0
390,36061007800.0
391,36061007800.0
392,36061007800.0
393,36061007800.0
394,36061007800.0
395,36061007800.0
396,36061007800.0
397,36061007800.0
398,36061007800.0
399,36061007800.0
400,36061007800.0
401,36061007800.0
402,36061007800.0
403,36061007800.0
404,36061007800.0
405,36061007800.0
406,36061007800.0
407,36061007800.0
408,36061007800.0
409,36061007800.0
410,36061007800.0
411,36061007800.0
412,36061007800.0
413,36061007800.0
414,36061007800.0
415,36061007800.0
416,36061007800.0
417,36061007800.0
418,36061007800.0
419,36061007800.0
420,36061007800.0
421,36061007800.0
422,36061007800.0
423,36061007800.0
424,36061007800.0
425,36061007800.0
426,36061007800.0
427,36061007800.0
428,36061007800.0
429,36061007800.0
430,36061007800.0
431,36061007800.0
432,36061007800.0
433,36061007800.0
434,36061007800.0
435,36061007800.0
436,36061007800.0
437,36061007800.0
438,36061007800.0
439,36061007800.0
440,36061007800.0
441,36047022900.0
442,36047022900.0
443,36047022900.0
444,36047022900.0
445,36047022900.0
446,36047022900.0
447,36047022900.0
448,36047022900.0
449,36047022900.0
450,36047022900.0
451,36047022900.0
452,36047022900.0
453,36047022900.0
454,36047022900.0
455,36047022900.0
456,36047022900.0
457,36047022900.0
458,36047022900.0
459,36047022900.0
460,36047022900.0
461,36047022900.0
462,36047022900.0
463,36047022900.0
464,36047022900.0
465,36047022900.0
466,36047022900.0
467,36047022900.0
468,36047022900.0
469,36047022900.0
470,36047022900.0
471,36047022900.0
472,36047022900.0
473,36047022900.0
474,36047022900.0
475,36047022900.0
476,36047022900.0
477,36047022900.0
478,36047022900.0
479,36047022900.0
480,36047022900.0
481,36047022900.0
482,36047022900.0
483,36047022900.0
484,36047022900.0
485,36047022900.0
486,36047022900.0
487,36047022900.0
488,36047022900.0
489,36047022900.0
490,36047022900.0
491,36047022900.0
492,36047022900.0
493,36047022900.0
